,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,Reference
198573,350,Trait Data for African Plants - a Photo Guide,Agrocharis pedunculata (Baker f.) Heywood & Jury,1824,Agrocharis pedunculata,2768493,25708171,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198574,350,Trait Data for African Plants - a Photo Guide,Agrostis kilimandscharica Mez,1971,Agrostis kilimandscharica,2768516,25708194,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198575,350,Trait Data for African Plants - a Photo Guide,Aidia micrantha (K. Schum.) F. White,2121,Aidia micrantha,2768538,25708216,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198576,350,Trait Data for African Plants - a Photo Guide,Aizoanthemum hispanicum (L.) H. E. K. Hartmann,201840,Aizoanthemum hispanicum,2768558,25708236,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198577,350,Trait Data for African Plants - a Photo Guide,Aizoon canariense L.,2156,Aizoon canariense,2768576,25708254,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198578,350,Trait Data for African Plants - a Photo Guide,Aizoon hispanicum L.,201840,Aizoanthemum hispanicum,2768593,25708271,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198579,350,Trait Data for African Plants - a Photo Guide,AJUGA CHAMAEPITYS (L.) Schreb.,2162,Ajuga chamaepitys,2768624,25708302,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198580,350,Trait Data for African Plants - a Photo Guide,Ajuga chamaepitys (L.) Schreb. subsp. chamaepitys,2162,Ajuga chamaepitys,2768643,25708321,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198581,350,Trait Data for African Plants - a Photo Guide,Ajuga integrifolia D.Don,73987,Ajuga integrifolia,2768663,25708341,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198582,350,Trait Data for African Plants - a Photo Guide,Ajuga iva (L.) Schreb.,2168,Ajuga iva,2768685,25708363,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198583,350,Trait Data for African Plants - a Photo Guide,Ajuga iva (L.) Schreb. subsp. iva,2168,Ajuga iva,2768705,25708383,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198584,350,Trait Data for African Plants - a Photo Guide,Ajuga ophrydis Burch. ex Benth.,274814,Ajuga ophrydis,2768725,25708403,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198585,350,Trait Data for African Plants - a Photo Guide,Albizia adianthifolia (Schumach.) W.Wight,2209,Albizia adianthifolia,2768742,25708420,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198586,350,Trait Data for African Plants - a Photo Guide,Albizia anthelmintica Brongn.,2213,Albizia anthelmintica,2768766,25708444,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198587,350,Trait Data for African Plants - a Photo Guide,Albizia antunesiana Harms,2214,Albizia antunesiana,2768790,25708468,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198588,350,Trait Data for African Plants - a Photo Guide,Albizia chinensis (Osbeck) Merr.,2221,Albizia chinensis,2768830,25708508,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198589,350,Trait Data for African Plants - a Photo Guide,Albizia ferruginea (Guill. & Perr.) Benth.,2228,Albizia ferruginea,2768848,25708526,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198590,350,Trait Data for African Plants - a Photo Guide,Albizia harveyi E.Fourn.,2234,Albizia harveyi,2768883,25708561,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198591,350,Trait Data for African Plants - a Photo Guide,Albizia laurentii De Wild.,274893,Albizia laurentii,2768902,25708580,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198592,350,Trait Data for African Plants - a Photo Guide,Albizia versicolor Welw. ex Oliv.,2276,Albizia versicolor,2768954,25708632,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198593,350,Trait Data for African Plants - a Photo Guide,Albuca abyssinica Jacq.,74014,Albuca abyssinica,2769015,25708693,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198594,350,Trait Data for African Plants - a Photo Guide,Albuca batteniana Hilliard & B.L. Burtt,274934,Albuca batteniana,2769035,25708713,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198595,350,Trait Data for African Plants - a Photo Guide,Albuca bracteata (Thunb.) J.C. Manning & Goldblatt,201897,Albuca bracteata,2769054,25708732,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198596,350,Trait Data for African Plants - a Photo Guide,Albuca canadensis (L.) F. M. Leight.,2280,Albuca canadensis,2769072,25708750,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198597,350,Trait Data for African Plants - a Photo Guide,Albuca cooperi Baker,2281,Albuca cooperi,2769089,25708767,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198598,350,Trait Data for African Plants - a Photo Guide,Albuca crispa J.C. Manning & Goldblatt,274952,Albuca crispa,2769107,25708785,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198599,350,Trait Data for African Plants - a Photo Guide,Albuca flaccida Jacq.,201899,Albuca flaccida,2769127,25708805,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198600,350,Trait Data for African Plants - a Photo Guide,Albuca fragrans Jacq.,2283,Albuca fragrans,2769144,25708822,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198601,350,Trait Data for African Plants - a Photo Guide,Albuca humilis Baker,274980,Albuca humilis,2769160,25708838,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198602,350,Trait Data for African Plants - a Photo Guide,Albuca indet.,201896,Albuca,2769179,25708857,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198603,350,Trait Data for African Plants - a Photo Guide,Albuca juncifolia Welw. ex Baker,274981,Albuca juncifolia,2769191,25708869,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198604,350,Trait Data for African Plants - a Photo Guide,Albuca kirkii (Baker) Brenan,274986,Albuca kirkii,2769211,25708889,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198605,350,Trait Data for African Plants - a Photo Guide,Albuca maxima Burm. f.,2280,Albuca canadensis,2769230,25708908,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198606,350,Trait Data for African Plants - a Photo Guide,Albuca monophylla Baker,274998,Albuca monophylla,2769246,25708924,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198607,350,Trait Data for African Plants - a Photo Guide,Albuca nelsonii N.E. Br.,65383,Albuca nelsonii,2769267,25708945,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198608,350,Trait Data for African Plants - a Photo Guide,Albuca nigritana (Baker) Troupin,2285,Albuca nigritana,2769287,25708965,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198609,350,Trait Data for African Plants - a Photo Guide,Albuca pachychlamys Baker,65384,Albuca setosa,2769307,25708985,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198610,350,Trait Data for African Plants - a Photo Guide,Albuca setosa Jacq.,65384,Albuca setosa,2769327,25709005,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
198611,350,Trait Data for African Plants - a Photo Guide,Albuca shawii Baker,201905,Albuca tenuifolia,2769345,25709023,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
